annotator6	{"1502-0-1":1,"13115-0-3":3,"12754-1-0":2,"9591-6-1":2}
annotator6	{"9303-1-2":2,"5990-0-0":3,"9591-7-0":2,"9591-4-2":1}
annotator6	{"4621-0-0":1,"10320-3-0":2,"970-0-2":3,"6036-2-0":2}
annotator6	{"9303-3-0":1,"6600-0-1":3,"10320-3-0":2,"10165-0-1":2}
annotator6	{"1657-0-0":2,"9303-5-1":1,"4621-0-0":2,"783-0-0":3}
annotator6	{"10320-2-0":2,"7071-0-2":1,"5900-0-1":2,"970-0-2":3}
annotator6	{"5441-0-0":1,"11816-0-0":2,"3589-0-0":2,"3560-1-0":3}
annotator6	{"10320-2-0":1,"3199-1-0":2,"3560-1-0":3,"4691-1-0":2}
annotator6	{"12239-0-1":3,"10320-3-0":2,"10351-0-0":1,"9119-1-0":2}
annotator6	{"13372-0-6":2,"3139-0-1":2,"13303-1-4":1,"3560-0-0":3}
annotator6	{"2883-0-2":1,"5213-6-0":2,"10351-1-0":2,"11599-1-0":3}
annotator6	{"717-0-0":2,"5213-6-2":2,"5900-0-2":3,"13303-7-1":1}
annotator6	{"9303-4-1":2,"7071-0-4":2,"3613-0-0":1,"9119-0-0":3}
annotator6	{"5064-3-0":2,"10165-0-0":2,"8139-1-0":1,"3977-1-0":3}
annotator6	{"10320-2-0":1,"9119-0-0":2,"3589-0-0":2,"11599-0-0":3}
annotator6	{"12239-0-1":2,"5213-6-1":2,"12262-0-0":1,"11816-1-0":3}
annotator6	{"5441-0-0":1,"3139-0-1":2,"9303-3-0":2,"5064-3-0":3}
annotator6	{"13446-0-1":1,"12239-0-1":2,"10320-5-1":2,"10165-0-1":3}
annotator6	{"1502-0-1":1,"4625-0-0":2,"3589-1-0":2,"3199-0-0":3}
annotator6	{"9303-4-1":1,"6036-2-0":2,"3977-1-0":3,"4691-1-0":2}
annotator6	{"13372-0-6":1,"10320-4-0":2,"5064-1-0":3,"9888-1-0":2}
annotator6	{"6600-0-1":3,"970-0-1":2,"11816-0-0":2,"10809-4-0":1}
annotator6	{"5990-0-0":3,"9591-7-0":2,"3613-1-0":2,"13303-0-5":1}
annotator6	{"1657-0-0":2,"134-0-0":2,"6600-0-1":3,"2883-0-6":1}
annotator6	{"1045-0-0":2,"970-0-4":3,"12262-1-0":2,"13303-7-1":1}
annotator6	{"5826-0-0":2,"7071-0-4":2,"10809-5-0":1,"6036-2-0":3}
